,category,titular,traduccion
502,business,india biggest carmaker maruti has reported a sharp increase in quarterly profit after a booming economy and low interest rates boosted demand,['India mayor fabricante de automóviles maruti ha informado de un fuerte aumento en el beneficio trimestral después de una economía en auge y bajos tipos de interés impulsaron la demanda']
503,business,climate change and the fight against aids are leading the list of concerns for the first day of the world economic forum in the swiss resort of davos,['el cambio climático y la lucha contra las ayudas están liderando la lista de preocupaciones para el primer día del foro económico mundial en el recurso suizo de davos']
504,business,"china overtook the us to become japan biggest trading partner in 2004, according to numbers released by japan finance ministry on wednesday","['China superó a nosotros para convertirse en el mayor socio comercial de Japón en 2004, según las cifras publicadas por el Ministerio de Finanzas de Japón el miércoles']"
505,business,"the trial of emilio botin, the chairman of spain most powerful bank, santander central hispano, has started in madrid","['el juicio de Emilio Botin, el presidente del banco más poderoso de España, santander central hispano, ha comenzado en madrid']"
506,business,"the uk economy grew by an estimated 3.1% in 2004 after accelerating in the last quarter of the year, says the office for national statistics","['la economía uk creció en un 3,1% estimado en 2004 después de acelerarse en el último trimestre del año, dice la oficina de estadísticas nacionales']"
507,business,"the former head of us medical services firm healthsouth overstated earnings and assets to boost the company share price, it was claimed in court","['el ex jefe de nosotros la empresa de servicios médicos salud sur sobrevalorado ganancias y activos para aumentar el precio de las acciones de la empresa, se reclama en los tribunales']"
508,business,"more than 90% of large companies around the world are highly optimistic about their economic prospects, a survey of 1,300 bosses suggests","['más del 90% de las grandes empresas de todo el mundo son altamente optimistas sobre sus perspectivas económicas, una encuesta de 1.300 empresarios sugiere']"
509,business,luxury goods group lvmh has sold its loss-making christian lacroix clothing label to a us investment group,['grupo de productos de lujo lvmh ha vendido su marca de ropa cristian lacroix de pérdida a un grupo de inversión us']
510,entertainment,a christmas tree that can receive text messages has been unveiled at london tate britain art gallery,['un árbol de Navidad que puede recibir mensajes de texto ha sido desvelado en la galería de arte london tate britain']
511,entertainment,french musician jean-michel jarre is to perform at a concert in copenhagen to mark the bicentennial of the birth of writer hans christian andersen,['El músico francés Jean-Michel Jarre actuará en un concierto en Copenhagen para conmemorar el bicentenario del nacimiento del escritor Hans Christian Andersen']
512,entertainment,the classic film it is a wonderful life is to be turned into a musical by the producer of the controversial hit show jerry springer - the opera,['la película clásica es una vida maravillosa es ser convertido en un musical por el productor del controvertido show de Jerry Springer - la ópera']
513,entertainment,the 10 authors shortlisted for a richard and judy book award in 2005 are hoping for a boost in sales following the success of this year winner,['los 10 autores preseleccionados para un premio a richard y judy libro en 2005 están esperando un impulso en las ventas después del éxito de este año ganador']
514,entertainment,the stage adaptation of children film mary poppins has had its opening night in london west end,['la adaptación escénica de los niños película mary poppins ha tenido su noche de apertura en Londres extremo oeste']
515,entertainment,the history boys by alan bennett has been named best new play in the critics' circle theatre awards,['los chicos de historia de Alan Bennett han sido nombrados mejor nueva obra de teatro en los premios del círculo de la crítica']
516,entertainment,"novelist andrea levy is favourite to win the main whitbread prize book of the year award, after winning novel of the year with her book small island","['Novelista andrea tasa es el favorito para ganar el principal libro del premio whitbread del año, después de ganar la novela del año con su libro pequeña isla']"
517,entertainment,the west end is honouring its finest stars and shows at the evening standard theatre awards in london on monday,['el extremo oeste está honrando a sus mejores estrellas y espectáculos en los premios de teatro estándar de la noche en Londres el lunes']
518,entertainment,"the plot of an international bestseller that thousands of readers are likely to receive as a christmas present is 'laughable', a clergyman has said","[""la trama de un bestseller internacional que es probable que miles de lectores reciban como regalo de Navidad es 'risa', un clérigo ha dicho""]"
519,entertainment,"uganda authorities have banned the play the vagina monologues, due to open in the capital, kampala this weekend","['autoridades uganda han prohibido la obra los monólogos vagina, debido a abrir en la capital, kampala este fin de semana']"
520,entertainment,postcards by artists including damien hirst and tracey emin have sold just hours after the opening of the royal academy of arts annual secrets sale,['postales de artistas como Damien hirst y tracey emin han vendido apenas horas después de la apertura de la academia real de arte venta de secretos anuales']
